"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_2_segment_tmammella","103: RTSTRUCT: TN_mammella_segm_2_segment_n_ascella"
"original","firstorder","Energy","7325688.0","334336.0"
"original","firstorder","Entropy","2.1617033067309137","2.173555897995406"
"original","firstorder","InterquartileRange","36.0","46.5"
"original","firstorder","Kurtosis","4.390578005541646","2.7180491688345936"
"original","firstorder","Maximum","73.0","58.0"
"original","firstorder","MeanAbsoluteDeviation","25.120202708862003","26.191974855512242"
"original","firstorder","Mean","9.464525183221582","8.990353697749196"
"original","firstorder","Median","20.0","19.0"
"original","firstorder","Minimum","-135.0","-83.0"
"original","firstorder","Range","208.0","141.0"
"original","firstorder","RobustMeanAbsoluteDeviation","16.34264888040373","19.538939836585477"
"original","firstorder","RootMeanSquared","33.798201368091654","32.78773200108418"
"original","firstorder","Skewness","-1.3375220205345195","-0.8517591534492882"
"original","firstorder","TotalEnergy","22845244.62708142","1042630.7682827734"
"original","firstorder","Uniformity","0.2822358218114427","0.26729458959274616"
"original","firstorder","Variance","1052.7411787742374","994.208910164287"
"original","glcm","Autocorrelation","50.15444836609545","26.418556047656615"
"original","glcm","ClusterProminence","110.16677454467325","58.25684452490002"
"original","glcm","ClusterShade","-14.546774259880504","-8.483761212728593"
"original","glcm","ClusterTendency","4.967923825612993","3.976224335998878"
"original","glcm","Contrast","1.345448927995663","1.507482207023594"
"original","glcm","Correlation","0.5703432120577341","0.44123254887655494"
"original","glcm","DifferenceAverage","0.7487073627420534","0.8656779412890528"
"original","glcm","DifferenceEntropy","1.6103232437262218","1.641853977740482"
"original","glcm","DifferenceVariance","0.7629886211143754","0.6993387906062606"
"original","glcm","Id","0.7026124331134498","0.657897514777165"
"original","glcm","Idm","0.6824633285687258","0.6305573240927866"
"original","glcm","Idmn","0.9846371781289704","0.9720928418895114"
"original","glcm","Idn","0.9300956435539725","0.9001429783988726"
"original","glcm","Imc1","-0.14669711616768313","-0.1430420140475749"
"original","glcm","Imc2","0.6379604358686736","0.6167088953598482"
"original","glcm","InverseVariance","0.41901090533844765","0.4518752725720552"
"original","glcm","JointAverage","7.0176848279678","5.0790918857964344"
"original","glcm","JointEnergy","0.12810304042412832","0.12018739836940497"
"original","glcm","JointEntropy","3.830576250848268","3.7444756538508273"
"original","glcm","MCC","0.588711039537741","0.5129942031254209"
"original","glcm","MaximumProbability","0.2724852482748987","0.2561514944453803"
"original","glcm","SumAverage","14.0353696559356","10.158183771592869"
"original","glcm","SumEntropy","2.8475103170731506","2.7403833546776823"
"original","glcm","SumSquares","1.5783431884021641","1.370926635755618"
"original","gldm","DependenceEntropy","6.176175275185114","5.399498589061449"
"original","gldm","DependenceNonUniformity","296.7810697021675","20.993569131832796"
"original","gldm","DependenceNonUniformityNormalized","0.046278039872472705","0.06750343772293504"
"original","gldm","DependenceVariance","39.564318336401946","21.23669110120863"
"original","gldm","GrayLevelNonUniformity","1809.9783252767816","83.12861736334405"
"original","gldm","GrayLevelVariance","1.7680407524391348","1.6402229091924194"
"original","gldm","HighGrayLevelEmphasis","49.42819273351006","25.40192926045016"
"original","gldm","LargeDependenceEmphasis","163.4631217838765","85.80385852090032"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","9502.943240293154","2787.5498392282957"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","3.0110724815334597","3.0011932650873847"
"original","gldm","LowGrayLevelEmphasis","0.026195985714486083","0.06582203192102135"
"original","gldm","SmallDependenceEmphasis","0.042352771628066464","0.07138793040146574"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.6212596829742907","1.2914797757149798"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0022549810548573327","0.01142049701579234"
"original","glrlm","GrayLevelNonUniformity","898.892028866203","52.57200252106277"
"original","glrlm","GrayLevelNonUniformityNormalized","0.22896501935549812","0.23010494829908917"
"original","glrlm","GrayLevelVariance","2.0595673392505636","1.7733049171224475"
"original","glrlm","HighGrayLevelRunEmphasis","45.62323045975386","23.502599039241552"
"original","glrlm","LongRunEmphasis","4.586817155679238","2.8085499957171547"
"original","glrlm","LongRunHighGrayLevelEmphasis","250.85989733617208","78.68988513825315"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.09875767940761991","0.14946652196769533"
"original","glrlm","LowGrayLevelRunEmphasis","0.02998837508241322","0.07574411376676059"
"original","glrlm","RunEntropy","3.820311050950773","3.269957668862842"
"original","glrlm","RunLengthNonUniformity","1946.9493351484093","138.56607186515663"
"original","glrlm","RunLengthNonUniformityNormalized","0.4874885582963212","0.5907434101804712"
"original","glrlm","RunPercentage","0.6103467715817631","0.729408854810784"
"original","glrlm","RunVariance","1.732011393387022","0.7236483059186767"
"original","glrlm","ShortRunEmphasis","0.7210709412636601","0.7893463666116675"
"original","glrlm","ShortRunHighGrayLevelEmphasis","31.015779077769835","17.298559660203352"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.023728077620579345","0.06661424540411659"
"original","glszm","GrayLevelNonUniformity","34.13191489361702","3.8181818181818183"
"original","glszm","GrayLevelNonUniformityNormalized","0.1452421910366682","0.17355371900826447"
"original","glszm","GrayLevelVariance","4.84932548664554","3.3904958677685952"
"original","glszm","HighGrayLevelZoneEmphasis","35.87659574468085","18.318181818181817"
"original","glszm","LargeAreaEmphasis","45828.617021276594","1057.5"
"original","glszm","LargeAreaHighGrayLevelEmphasis","2623959.4425531914","33268.454545454544"
"original","glszm","LargeAreaLowGrayLevelEmphasis","825.4992151286835","37.70919475365904"
"original","glszm","LowGrayLevelZoneEmphasis","0.0651624792943182","0.18335111317254177"
"original","glszm","SizeZoneNonUniformity","51.93617021276596","4.909090909090909"
"original","glszm","SizeZoneNonUniformityNormalized","0.22100497962879131","0.2231404958677686"
"original","glszm","SmallAreaEmphasis","0.4652252494250804","0.4586201531849394"
"original","glszm","SmallAreaHighGrayLevelEmphasis","17.460411214410225","8.291860380392837"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.03569800640804156","0.10206583639352473"
"original","glszm","ZoneEntropy","5.42257976929142","3.9362600275315223"
"original","glszm","ZonePercentage","0.03664431623265242","0.0707395498392283"
"original","glszm","ZoneVariance","45083.907759167036","857.6632231404958"
"original","ngtdm","Busyness","9.611514199552765","1.0897863696657948"
"original","ngtdm","Coarseness","0.0012419598456359583","0.02270663846953538"
"original","ngtdm","Complexity","21.179132873556462","12.602008311980827"
"original","ngtdm","Contrast","0.02683876682120325","0.049227210929679466"
"original","ngtdm","Strength","0.06193451437948563","0.45748297833218776"
"wavelet-LLH","firstorder","10Percentile","-35.93008037311186","-67.78164070637507"
"wavelet-LLH","firstorder","90Percentile","27.02760738773984","62.76694985081385"
"wavelet-LLH","firstorder","Energy","5715216.483734479","681096.1527536318"
"wavelet-LLH","firstorder","Entropy","2.224731433950814","2.85513628839463"
"wavelet-LLH","firstorder","InterquartileRange","26.67932279455377","70.10817502805156"
"wavelet-LLH","firstorder","Kurtosis","6.76929528042058","2.141424626917488"
"wavelet-LLH","firstorder","Maximum","170.19880306407543","89.40620838219473"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","20.44413141325086","38.41435499166034"
"wavelet-LLH","firstorder","Mean","-2.4063585128352494","-9.204078943806568"
"wavelet-LLH","firstorder","Median","-2.665979833689376","-16.377177247991163"
"wavelet-LLH","firstorder","Minimum","-109.63374095701332","-91.20127146944401"
"wavelet-LLH","firstorder","Range","279.8325440210888","180.60747985163874"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","11.66248811034618","28.935315349503714"
"wavelet-LLH","firstorder","RootMeanSquared","29.85284477467048","46.79764720339833"
"wavelet-LLH","firstorder","Skewness","0.6824729718770708","0.3449418696585231"
"wavelet-LLH","firstorder","TotalEnergy","17822970.16575676","2124006.403797259"
"wavelet-LLH","firstorder","Uniformity","0.2817749032261846","0.14895420849660362"
"wavelet-LLH","firstorder","Variance","885.4017798482759","2105.3047145699124"
"wavelet-LLH","glcm","Autocorrelation","29.192131464327243","15.669161870721707"
"wavelet-LLH","glcm","ClusterProminence","76.06953192035881","168.0616190059683"
"wavelet-LLH","glcm","ClusterShade","3.1132910035674706","8.546022419849445"
"wavelet-LLH","glcm","ClusterTendency","3.2559021435170576","7.591891280561833"
"wavelet-LLH","glcm","Contrast","2.6896497425483115","5.891012514865837"
"wavelet-LLH","glcm","Correlation","0.09946669499739613","0.10228606552909304"
"wavelet-LLH","glcm","DifferenceAverage","1.0496613278954667","1.699116071014788"
"wavelet-LLH","glcm","DifferenceEntropy","1.864621077990225","2.1455808726030567"
"wavelet-LLH","glcm","DifferenceVariance","1.4713673491976214","2.361626633165227"
"wavelet-LLH","glcm","Id","0.6346530586084866","0.5300049221960922"
"wavelet-LLH","glcm","Idm","0.6056743671910783","0.4733650270615941"
"wavelet-LLH","glcm","Idmn","0.9834660191172997","0.9311784810624317"
"wavelet-LLH","glcm","Idn","0.9268427635927474","0.8474923926653511"
"wavelet-LLH","glcm","Imc1","-0.10889000015620326","-0.24362502302097794"
"wavelet-LLH","glcm","Imc2","0.5206861923107535","0.8061495890715356"
"wavelet-LLH","glcm","InverseVariance","0.4587511716200798","0.38046771204102464"
"wavelet-LLH","glcm","JointAverage","5.389854812024767","3.9028333345678305"
"wavelet-LLH","glcm","JointEnergy","0.10331297681841874","0.04227710604706043"
"wavelet-LLH","glcm","JointEntropy","4.151508654864875","4.923196808943877"
"wavelet-LLH","glcm","MCC","0.43995268045776686","0.6594965806449715"
"wavelet-LLH","glcm","MaximumProbability","0.18412765516069443","0.08190812464689551"
"wavelet-LLH","glcm","SumAverage","10.779709624049532","7.805666669135661"
"wavelet-LLH","glcm","SumEntropy","2.7342231680617597","3.250655693305308"
"wavelet-LLH","glcm","SumSquares","1.4863879715163424","3.3707259488569172"
"wavelet-LLH","gldm","DependenceEntropy","6.023756978734799","5.866196456711976"
"wavelet-LLH","gldm","DependenceNonUniformity","383.9630438172462","33.77813504823151"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.059872609358684895","0.10861136671457078"
"wavelet-LLH","gldm","DependenceVariance","21.421066512988233","7.860485313427282"
"wavelet-LLH","gldm","GrayLevelNonUniformity","1807.0224543895213","46.32475884244373"
"wavelet-LLH","gldm","GrayLevelVariance","1.5224200686422444","3.5032102645754284"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","30.683767347575237","20.363344051446944"
"wavelet-LLH","gldm","LargeDependenceEmphasis","103.54202401372213","44.28617363344051"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","3046.9454233588026","705.3922829581993"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","3.822839373477093","6.95902199036099"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.04202739911169522","0.14866122922909783"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.05338665100534607","0.06217416268544568"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","2.0637846747248103","1.5000534377032788"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.0026395883080358555","0.007368828617691268"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","1081.3279792627613","36.84770555347864"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.24314882579116393","0.14810459930115166"
"wavelet-LLH","glrlm","GrayLevelVariance","1.888606178523076","3.520740581638427"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","31.259320747971262","21.02462091311838"
"wavelet-LLH","glrlm","LongRunEmphasis","3.3915248548880603","2.301887013634479"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","101.70553968620987","44.40345927547781"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.1354665255104352","0.37229284036414295"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.0436531116512774","0.14395921107583504"
"wavelet-LLH","glrlm","RunEntropy","3.6336318291989604","3.5985744219498983"
"wavelet-LLH","glrlm","RunLengthNonUniformity","2535.5543472635813","185.59209254747094"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.5502326445350512","0.6972533566981821"
"wavelet-LLH","glrlm","RunPercentage","0.689920713934436","0.8063319317338611"
"wavelet-LLH","glrlm","RunVariance","1.0029674810994278","0.4573900329687554"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.7585627481169379","0.8395137430429949"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","24.081515027092966","18.084064230595917"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.03417886837765384","0.120469204281368"
"wavelet-LLH","glszm","GrayLevelNonUniformity","47.10591900311527","2.6470588235294117"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.14674741122465815","0.15570934256055363"
"wavelet-LLH","glszm","GrayLevelVariance","5.717724012771615","4.228373702422145"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","42.242990654205606","25.823529411764707"
"wavelet-LLH","glszm","LargeAreaEmphasis","32448.93769470405","768.5294117647059"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","954702.5140186916","12612.882352941177"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","1143.0781197575102","96.43636854741897"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.05479533943934289","0.16859427104175004"
"wavelet-LLH","glszm","SizeZoneNonUniformity","67.13707165109034","2.5294117647058822"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.20914975592239982","0.14878892733564014"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.4603633371420388","0.2531820046769935"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","20.790582018962112","6.577877566113563"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.02273901133770057","0.025142081467719967"
"wavelet-LLH","glszm","ZoneEntropy","5.686015571875473","3.9698157824268048"
"wavelet-LLH","glszm","ZonePercentage","0.05005457664119757","0.05466237942122187"
"wavelet-LLH","glszm","ZoneVariance","32049.809493308483","433.85467128027676"
"wavelet-LLH","ngtdm","Busyness","10.872119171699604","2.8943104255349485"
"wavelet-LLH","ngtdm","Coarseness","0.0010221095981355678","0.021672487324470194"
"wavelet-LLH","ngtdm","Complexity","52.62446960201487","26.565418499223934"
"wavelet-LLH","ngtdm","Contrast","0.019087020543373096","0.15539624784849268"
"wavelet-LLH","ngtdm","Strength","0.06625289195164481","0.36899884280747974"
"wavelet-LHL","firstorder","10Percentile","-15.550671189367112","-18.248549843521058"
"wavelet-LHL","firstorder","90Percentile","16.632850090886613","29.14342928236894"
"wavelet-LHL","firstorder","Energy","1121186.2048954535","111629.38626689954"
"wavelet-LHL","firstorder","Entropy","1.366700141240217","1.7306857446593078"
"wavelet-LHL","firstorder","InterquartileRange","16.032948906426725","19.211491704675066"
"wavelet-LHL","firstorder","Kurtosis","4.216084287955899","3.653043547205951"
"wavelet-LHL","firstorder","Maximum","83.47817443214626","59.30039709471714"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","10.090474145811774","14.09040307424356"
"wavelet-LHL","firstorder","Mean","0.25722704545577346","2.228649802718484"
"wavelet-LHL","firstorder","Median","-0.21259600938628148","-0.564459847183287"
"wavelet-LHL","firstorder","Minimum","-53.91169343197005","-47.091902070485084"
"wavelet-LHL","firstorder","Range","137.3898678641163","106.39229916520222"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","6.666622553783711","8.762452384780842"
"wavelet-LHL","firstorder","RootMeanSquared","13.222337941123023","18.945630982738003"
"wavelet-LHL","firstorder","Skewness","0.25106880415520516","0.7333941892687613"
"wavelet-LHL","firstorder","TotalEnergy","3496432.43383361","348117.56067666045"
"wavelet-LHL","firstorder","Uniformity","0.4379327388093084","0.3544938534547823"
"wavelet-LHL","firstorder","Variance","174.76405487634753","353.97005339092493"
"wavelet-LHL","glcm","Autocorrelation","12.25917958928598","6.592305632939413"
"wavelet-LHL","glcm","ClusterProminence","2.8088356285662206","11.83774386368998"
"wavelet-LHL","glcm","ClusterShade","0.1756907576871738","1.7450639271353208"
"wavelet-LHL","glcm","ClusterTendency","0.8757739402289924","1.774226011061912"
"wavelet-LHL","glcm","Contrast","0.6427196313759972","0.8774117397336567"
"wavelet-LHL","glcm","Correlation","0.15203549797748944","0.3319129556452177"
"wavelet-LHL","glcm","DifferenceAverage","0.5510272815925963","0.6456360430289839"
"wavelet-LHL","glcm","DifferenceEntropy","1.1809015278000465","1.3431792135954128"
"wavelet-LHL","glcm","DifferenceVariance","0.32461768396513724","0.43939971786856036"
"wavelet-LHL","glcm","Id","0.7388909625770387","0.7118402281693866"
"wavelet-LHL","glcm","Idm","0.7336374017693293","0.7002920964261194"
"wavelet-LHL","glcm","Idmn","0.9873940512773264","0.9686435166799728"
"wavelet-LHL","glcm","Idn","0.9323653775691163","0.89762578303281"
"wavelet-LHL","glcm","Imc1","-0.05323472830561877","-0.12392671583620087"
"wavelet-LHL","glcm","Imc2","0.28759858355504897","0.5496700441758793"
"wavelet-LHL","glcm","InverseVariance","0.47895558177139796","0.4798620447662223"
"wavelet-LHL","glcm","JointAverage","3.4929790010597657","2.523380685927289"
"wavelet-LHL","glcm","JointEnergy","0.2100760769388959","0.1577646754422586"
"wavelet-LHL","glcm","JointEntropy","2.611203573945531","3.1973474205975716"
"wavelet-LHL","glcm","MCC","0.2473642932373939","0.48169362422087214"
"wavelet-LHL","glcm","MaximumProbability","0.26535920307659394","0.28054329034011055"
"wavelet-LHL","glcm","SumAverage","6.985958002119532","5.04676137185458"
"wavelet-LHL","glcm","SumEntropy","1.9032876637043308","2.312757761754552"
"wavelet-LHL","glcm","SumSquares","0.37962339290124747","0.6629094376988921"
"wavelet-LHL","gldm","DependenceEntropy","5.369997316285003","5.218216134507189"
"wavelet-LHL","gldm","DependenceNonUniformity","400.6790893497583","23.15434083601286"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.06247919684231378","0.07445125670743685"
"wavelet-LHL","gldm","DependenceVariance","20.107482878039256","19.05693696301734"
"wavelet-LHL","gldm","GrayLevelNonUniformity","2808.4626539840947","110.2475884244373"
"wavelet-LHL","gldm","GrayLevelVariance","0.39375071623407243","0.6859110224253265"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","12.674879151723063","7.385852090032154"
"wavelet-LHL","gldm","LargeDependenceEmphasis","155.85014813659754","98.21543408360128"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","1893.9279588336192","550.9163987138263"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","14.023578991864952","22.316363879957127"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.09044213443992911","0.2138612004287245"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.02633371004425087","0.0355861200859087"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.37332263642044355","0.30378998837839033"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.00323926402365772","0.0072279767572897"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","1556.3212218560273","71.55814871911"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.4102194874229682","0.3301460761459855"
"wavelet-LHL","glrlm","GrayLevelVariance","0.4654553155791025","0.7522085565793349"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","12.919241117107491","7.888989589794436"
"wavelet-LHL","glrlm","LongRunEmphasis","4.535374447370961","2.8935850060318886"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","56.02403404185347","19.526704388028342"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.4099663591078825","0.6254963675568905"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.09120095524744037","0.21014844208974046"
"wavelet-LHL","glrlm","RunEntropy","3.106041441505803","2.971064425564753"
"wavelet-LHL","glrlm","RunLengthNonUniformity","1655.7338266539487","119.41205736233883"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.4236331347954985","0.5382153199838121"
"wavelet-LHL","glrlm","RunPercentage","0.5903513296309181","0.6962651496413554"
"wavelet-LHL","glrlm","RunVariance","1.3617322635133458","0.6804733942100571"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.6588987228690615","0.752951817722917"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","8.642973849585802","6.270405088033268"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.06096250493396729","0.15442653151713925"
"wavelet-LHL","glszm","GrayLevelNonUniformity","42.54074074074074","2.2"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.31511659807956105","0.22"
"wavelet-LHL","glszm","GrayLevelVariance","2.1884224965706447","1.9600000000000002"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","14.777777777777779","9.8"
"wavelet-LHL","glszm","LargeAreaEmphasis","129936.39259259259","3340.5"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","1604347.0962962962","20866.9"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","11421.169542118083","657.0588055555556"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.14410796170319978","0.31147222222222226"
"wavelet-LHL","glszm","SizeZoneNonUniformity","38.422222222222224","2.2"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.2846090534979424","0.22"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.5431254275040094","0.33401997635360786"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","7.925806044987306","2.268659004969555"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.08605012493896133","0.07371010488392235"
"wavelet-LHL","glszm","ZoneEntropy","4.214710669044465","2.92192809488736"
"wavelet-LHL","glszm","ZonePercentage","0.021050990176204584","0.03215434083601286"
"wavelet-LHL","glszm","ZoneVariance","127679.79072702333","2373.29"
"wavelet-LHL","ngtdm","Busyness","37.37342511183125","4.215254939151464"
"wavelet-LHL","ngtdm","Coarseness","0.0007878733597029446","0.020724618516047177"
"wavelet-LHL","ngtdm","Complexity","11.410279095542995","4.953728671565929"
"wavelet-LHL","ngtdm","Contrast","0.009339268587548258","0.035781418759363755"
"wavelet-LHL","ngtdm","Strength","0.02033344277436349","0.17599584422713876"
"wavelet-LHH","firstorder","10Percentile","-9.73884227995251","-8.17967006434152"
"wavelet-LHH","firstorder","90Percentile","9.930402761528883","8.660853444803099"
"wavelet-LHH","firstorder","Energy","396536.55273504613","16683.733898961716"
"wavelet-LHH","firstorder","Entropy","1.0366083155896346","1.0277728914958515"
"wavelet-LHH","firstorder","InterquartileRange","10.250810920457917","9.150225743729443"
"wavelet-LHH","firstorder","Kurtosis","3.4756913902205135","3.8478037941608516"
"wavelet-LHH","firstorder","Maximum","31.96295008639805","23.602147794952135"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","6.18408909074743","5.634033525308862"
"wavelet-LHH","firstorder","Mean","-0.044091355074474294","0.2785740842370187"
"wavelet-LHH","firstorder","Median","-0.12481500498281722","-0.0953909627285861"
"wavelet-LHH","firstorder","Minimum","-35.70827491335451","-26.167946282252394"
"wavelet-LHH","firstorder","Range","67.67122499975255","49.77009407720453"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","4.2553777010162","3.7652198972062245"
"wavelet-LHH","firstorder","RootMeanSquared","7.863411320856488","7.324305197112944"
"wavelet-LHH","firstorder","Skewness","0.02588280740801099","-0.04019275090573459"
"wavelet-LHH","firstorder","TotalEnergy","1236603.9272777794","52028.42138716682"
"wavelet-LHH","firstorder","Uniformity","0.49622901925030494","0.49698617673514545"
"wavelet-LHH","firstorder","Variance","61.83129355338168","53.56784310004719"
"wavelet-LHH","glcm","Autocorrelation","6.232162293174919","6.133911282292449"
"wavelet-LHH","glcm","ClusterProminence","0.5508664463265958","0.5327490703262902"
