"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_1_segment_tmammella","103: RTSTRUCT: TN_mammella_segm_1_segment_n_ascella"
"original","firstorder","90Percentile","18.100000000000023","50.0"
"original","firstorder","Energy","1607041.0","1635778.0"
"original","firstorder","Entropy","2.618655325777487","2.013600263781874"
"original","firstorder","InterquartileRange","64.0","27.0"
"original","firstorder","Kurtosis","1.9763570231931888","5.214728630419809"
"original","firstorder","Maximum","46.0","76.0"
"original","firstorder","MeanAbsoluteDeviation","32.834916765755054","21.819777760717663"
"original","firstorder","Mean","-35.94310344827586","23.29380993897123"
"original","firstorder","Median","-39.5","33.0"
"original","firstorder","Minimum","-116.0","-103.0"
"original","firstorder","Range","162.0","179.0"
"original","firstorder","RobustMeanAbsoluteDeviation","25.556155246730086","12.800731046836063"
"original","firstorder","RootMeanSquared","52.638012356353144","37.76421595869186"
"original","firstorder","Skewness","0.09165224237106874","-1.5611018500348608"
"original","firstorder","TotalEnergy","5011576.355797511","5101193.030005918"
"original","firstorder","Uniformity","0.17231866825208084","0.3425630259446385"
"original","firstorder","Variance","1478.8536593341257","883.5344255018019"
"original","glcm","Autocorrelation","20.227140190618947","43.74674479260558"
"original","glcm","ClusterProminence","132.40952085097692","72.30610462794226"
"original","glcm","ClusterShade","1.315749676931341","-10.515634916949864"
"original","glcm","ClusterTendency","8.213712682429346","3.5210591807794556"
"original","glcm","Contrast","1.707549492443962","1.161405476490133"
"original","glcm","Correlation","0.657359184286263","0.4917053365745773"
"original","glcm","DifferenceAverage","0.9640123486708602","0.7051194602612095"
"original","glcm","DifferenceEntropy","1.6951186298622483","1.5403715104867701"
"original","glcm","DifferenceVariance","0.731164811313665","0.6500382334470837"
"original","glcm","Id","0.6226595532428353","0.7098172764010877"
"original","glcm","Idm","0.5910628926258614","0.6917871139618719"
"original","glcm","Idmn","0.9685001640559949","0.9865300559437389"
"original","glcm","Idn","0.8891491283072066","0.9333663349538613"
"original","glcm","Imc1","-0.1867469931044424","-0.12415467225601771"
"original","glcm","Imc2","0.7569930568802122","0.5739037285493258"
"original","glcm","InverseVariance","0.48628220298412","0.42599562260635787"
"original","glcm","JointAverage","4.312243189216198","6.569247176992198"
"original","glcm","JointEnergy","0.04453740174578505","0.1736557129505898"
"original","glcm","JointEntropy","4.710564735059833","3.5022485062146265"
"original","glcm","MCC","0.6695933861432029","0.5503074395618275"
"original","glcm","MaximumProbability","0.07747716397949277","0.3718656503259615"
"original","glcm","SumAverage","8.624486378432394","13.138494353984393"
"original","glcm","SumEntropy","3.4377281353061524","2.5746068226300998"
"original","glcm","SumSquares","2.480315543718327","1.1706161643173973"
"original","gldm","DependenceEntropy","6.099569869879609","5.755111750267842"
"original","gldm","DependenceNonUniformity","47.37586206896552","61.52136006974717"
"original","gldm","DependenceNonUniformityNormalized","0.08168252080856124","0.0536367568175651"
"original","gldm","DependenceVariance","13.39035671819263","36.07545402927465"
"original","gldm","GrayLevelNonUniformity","99.9448275862069","392.9197907585004"
"original","gldm","GrayLevelVariance","2.4816765755053507","1.4810616224121298"
"original","gldm","HighGrayLevelEmphasis","19.348275862068967","42.969485614646906"
"original","gldm","LargeDependenceEmphasis","67.28620689655172","128.73496076721884"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1608.1206896551723","6125.063644289451"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","5.795088914301353","2.824237253080379"
"original","gldm","LowGrayLevelEmphasis","0.11249248377511925","0.030398608642656262"
"original","gldm","SmallDependenceEmphasis","0.05785575643909657","0.061353606116325524"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.8510654629485419","2.327744527701106"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.01289892045945179","0.003543811796198687"
"original","glrlm","GrayLevelNonUniformity","77.33551220783657","197.10836390025952"
"original","glrlm","GrayLevelNonUniformityNormalized","0.17647086380529747","0.2562653145965973"
"original","glrlm","GrayLevelVariance","2.355492701649192","1.8483339752063908"
"original","glrlm","HighGrayLevelRunEmphasis","18.474144325278647","41.29625867870285"
"original","glrlm","LongRunEmphasis","2.333223678291096","3.394672740834809"
"original","glrlm","LongRunHighGrayLevelEmphasis","47.60822029398985","153.22111056878913"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.24480267570804456","0.08911244294788892"
"original","glrlm","LowGrayLevelRunEmphasis","0.11900419287339765","0.0338021932110164"
"original","glrlm","RunEntropy","3.58218949257402","3.4776914769228475"
"original","glrlm","RunLengthNonUniformity","273.19384347396306","421.5321879724145"
"original","glrlm","RunLengthNonUniformityNormalized","0.609243129844815","0.5410143093553774"
"original","glrlm","RunPercentage","0.756100795755968","0.6682315069411844"
"original","glrlm","RunVariance","0.47680430980264243","1.0570350011367924"
"original","glrlm","ShortRunEmphasis","0.8022346852284605","0.7602455150177273"
"original","glrlm","ShortRunHighGrayLevelEmphasis","14.148726713471216","30.412737314100234"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.10046034534924726","0.027819111107899284"
"original","glszm","GrayLevelNonUniformity","4.44","12.617647058823529"
"original","glszm","GrayLevelNonUniformityNormalized","0.1776","0.1855536332179931"
"original","glszm","GrayLevelVariance","3.1616000000000004","4.184039792387543"
"original","glszm","HighGrayLevelZoneEmphasis","13.92","37.9264705882353"
"original","glszm","LargeAreaEmphasis","1997.36","6134.426470588235"
"original","glszm","LargeAreaHighGrayLevelEmphasis","36877.84","291286.9705882353"
"original","glszm","LargeAreaLowGrayLevelEmphasis","185.73904376417232","132.17989477503966"
"original","glszm","LowGrayLevelZoneEmphasis","0.29082743764172336","0.06469586214115276"
"original","glszm","SizeZoneNonUniformity","5.8","14.294117647058824"
"original","glszm","SizeZoneNonUniformityNormalized","0.232","0.2102076124567474"
"original","glszm","SmallAreaEmphasis","0.48204179745832887","0.4532755449330459"
"original","glszm","SmallAreaHighGrayLevelEmphasis","5.405338496767301","17.504878459360167"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.17637305056809305","0.03630339021888942"
"original","glszm","ZoneEntropy","4.183465189601641","4.939553188147828"
"original","glszm","ZonePercentage","0.04310344827586207","0.05928509154315606"
"original","glszm","ZoneVariance","1459.12","5849.908953287197"
"original","ngtdm","Busyness","3.5778112828192477","1.6435275970081369"
"original","ngtdm","Coarseness","0.016127167043158724","0.007494513560323242"
"original","ngtdm","Complexity","11.081798558357532","19.346467736331007"
"original","ngtdm","Contrast","0.07719880554737886","0.021566991324936287"
"original","ngtdm","Strength","0.23992067252086657","0.30608239227103246"
"wavelet-LLH","firstorder","10Percentile","-49.55727746250026","-41.73431475979987"
"wavelet-LLH","firstorder","90Percentile","37.24512016751369","32.40871197449605"
"wavelet-LLH","firstorder","Energy","690140.7099522143","976618.7518972403"
"wavelet-LLH","firstorder","Entropy","2.4265631552389224","2.2769518588307087"
"wavelet-LLH","firstorder","InterquartileRange","45.061192978489295","35.69455403308524"
"wavelet-LLH","firstorder","Kurtosis","2.6447903271778435","3.362500484887617"
"wavelet-LLH","firstorder","Maximum","77.48356387738653","91.90417294366529"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","26.781693090207774","22.15049654394758"
"wavelet-LLH","firstorder","Mean","-9.950580962547521","-5.0904382162091"
"wavelet-LLH","firstorder","Median","-13.607779487330419","-5.895566167309915"
"wavelet-LLH","firstorder","Minimum","-83.64192529365324","-107.12012924361277"
"wavelet-LLH","firstorder","Range","161.12548917103976","199.02430218727807"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","19.10623082546987","14.731579948327578"
"wavelet-LLH","firstorder","RootMeanSquared","34.49489492344743","29.179699860617923"
"wavelet-LLH","firstorder","Skewness","0.410372066989316","0.3239945508285069"
"wavelet-LLH","firstorder","TotalEnergy","2152211.962339371","3045597.1226849128"
"wavelet-LLH","firstorder","Uniformity","0.21064209274673013","0.2442435404440073"
"wavelet-LLH","firstorder","Variance","1090.8837142874665","825.5423227227036"
"wavelet-LLH","glcm","Autocorrelation","16.367959399074024","28.671337991240385"
"wavelet-LLH","glcm","ClusterProminence","55.57415903955544","39.29193091823109"
"wavelet-LLH","glcm","ClusterShade","4.261412083980147","1.6984623421348195"
"wavelet-LLH","glcm","ClusterTendency","4.093171258288755","3.16021253545735"
"wavelet-LLH","glcm","Contrast","2.8689151026983484","2.110833947983092"
"wavelet-LLH","glcm","Correlation","0.16362222865807696","0.1830543480556947"
"wavelet-LLH","glcm","DifferenceAverage","1.2556551036816508","1.0225905119962513"
"wavelet-LLH","glcm","DifferenceEntropy","1.9076447355739161","1.799051686564267"
"wavelet-LLH","glcm","DifferenceVariance","1.1065383573200984","0.9764334123986915"
"wavelet-LLH","glcm","Id","0.5666186811754341","0.6224399435802123"
"wavelet-LLH","glcm","Idm","0.5212332908287353","0.5902867891954878"
"wavelet-LLH","glcm","Idmn","0.9608973872756524","0.9763783382477066"
"wavelet-LLH","glcm","Idn","0.8763250569099813","0.9066395409861658"
"wavelet-LLH","glcm","Imc1","-0.11453729021564577","-0.10207319282748054"
"wavelet-LLH","glcm","Imc2","0.5364478720543333","0.5068868189756217"
"wavelet-LLH","glcm","InverseVariance","0.46152259701569787","0.46976205612580524"
"wavelet-LLH","glcm","JointAverage","4.00747596288066","5.329978645562704"
"wavelet-LLH","glcm","JointEnergy","0.058161849580725816","0.08118009508940387"
"wavelet-LLH","glcm","JointEntropy","4.517925645200155","4.210002767826017"
"wavelet-LLH","glcm","MCC","0.4181261230929971","0.3941293794374939"
"wavelet-LLH","glcm","MaximumProbability","0.10786940802169005","0.1539448761665982"
"wavelet-LLH","glcm","SumAverage","8.01495192576132","10.65995729112541"
"wavelet-LLH","glcm","SumEntropy","2.9503093013581725","2.7861538809519"
"wavelet-LLH","glcm","SumSquares","1.7405215902467757","1.3177616208601106"
"wavelet-LLH","gldm","DependenceEntropy","5.708666086915624","5.935779214168447"
"wavelet-LLH","gldm","DependenceNonUniformity","56.16551724137931","82.27462946817785"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.09683709869203329","0.0717302785250025"
"wavelet-LLH","gldm","DependenceVariance","10.280071343638525","16.214551587895794"
"wavelet-LLH","gldm","GrayLevelNonUniformity","122.17241379310344","280.1473408892764"
"wavelet-LLH","gldm","GrayLevelVariance","1.7987247324613556","1.4131751911092125"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","18.736206896551725","29.326939843068875"
"wavelet-LLH","gldm","LargeDependenceEmphasis","50.36206896551724","72.10549258936356"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","762.9568965517242","2015.9703574542284"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","4.365465470814763","2.8582059857751103"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.08562207512315272","0.04298277100888468"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.07369968183854082","0.06963812964184493"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","1.6613737462844835","2.1850272537861115"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.008562697367538813","0.00437586437725035"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","92.5555319167971","195.1388549849623"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.20108560028544603","0.22628070450911128"
"wavelet-LLH","glrlm","GrayLevelVariance","1.9100958605957317","1.5952666003622222"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","19.37012947816349","29.687947267194048"
"wavelet-LLH","glrlm","LongRunEmphasis","2.2127890163320854","2.5701381954331444"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","38.976975843825215","74.06983560947677"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.1914399010612629","0.10695099460973581"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.08551324353918383","0.04392415258419445"
"wavelet-LLH","glrlm","RunEntropy","3.318623103223469","3.383818882990396"
"wavelet-LLH","glrlm","RunLengthNonUniformity","323.3524199591148","550.5355916585431"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.6756235386399455","0.6173194841333202"
"wavelet-LLH","glrlm","RunPercentage","0.7949602122015913","0.7509221380189123"
"wavelet-LLH","glrlm","RunVariance","0.45554191832157925","0.6017522624978798"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.8354683109919898","0.8027682063085457"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","16.577621404732977","24.07415400918131"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.07158359146603292","0.035856717650431066"
"wavelet-LLH","glszm","GrayLevelNonUniformity","6.538461538461538","12.325"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.16765285996055226","0.1540625"
"wavelet-LLH","glszm","GrayLevelVariance","3.523997370151216","3.759375"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","26.025641025641026","32.65"
"wavelet-LLH","glszm","LargeAreaEmphasis","1553.8974358974358","2732.5625"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","23725.0","75787.725"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","122.71240686231758","104.59421288422774"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.11878474039188326","0.06517230607520787"
"wavelet-LLH","glszm","SizeZoneNonUniformity","7.256410256410256","16.2"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.18606180144641682","0.2025"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.422394136757956","0.41838639750863804"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","10.223063138921043","12.988981351318618"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.0738855466111461","0.037491671347165564"
"wavelet-LLH","glszm","ZoneEntropy","4.660670732282745","5.050795788990962"
"wavelet-LLH","glszm","ZonePercentage","0.06724137931034482","0.06974716652136007"
"wavelet-LLH","glszm","ZoneVariance","1332.7271531886918","2526.9985937500005"
"wavelet-LLH","ngtdm","Busyness","3.037512922378553","3.15718009601598"
"wavelet-LLH","ngtdm","Coarseness","0.011204417892324396","0.005766282811687546"
"wavelet-LLH","ngtdm","Complexity","23.0083595040663","27.258464612170666"
"wavelet-LLH","ngtdm","Contrast","0.05866514527713314","0.031201631444337193"
"wavelet-LLH","ngtdm","Strength","0.21739170297527677","0.16110990910913595"
"wavelet-LHL","firstorder","10Percentile","-20.134916561851096","-20.66680758781686"
"wavelet-LHL","firstorder","90Percentile","17.40318229951779","14.910659258731913"
"wavelet-LHL","firstorder","Energy","130122.1425567418","246313.09186463818"
"wavelet-LHL","firstorder","Entropy","1.4463566793170903","1.4453865228588951"
"wavelet-LHL","firstorder","InterquartileRange","19.252339676079252","17.69565971603003"
"wavelet-LHL","firstorder","Kurtosis","3.4483966760318414","3.304819264995258"
"wavelet-LHL","firstorder","Maximum","51.21178726618372","43.80328477944073"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","11.637391418174765","11.137091588481669"
"wavelet-LHL","firstorder","Mean","-1.0034498923552075","-3.072127551951108"
"wavelet-LHL","firstorder","Median","-1.0396305193465076","-3.179500354535726"
"wavelet-LHL","firstorder","Minimum","-49.719529957947344","-51.873138614863805"
"wavelet-LHL","firstorder","Range","100.93131722413106","95.67642339430454"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","7.91006688157008","7.447533319345446"
"wavelet-LHL","firstorder","RootMeanSquared","14.97826831277751","14.654197451018078"
"wavelet-LHL","firstorder","Skewness","-0.020447266755196303","0.18670336681834973"
"wavelet-LHL","firstorder","TotalEnergy","405787.43977476633","768130.2887183344"
"wavelet-LHL","firstorder","Uniformity","0.4201070154577883","0.42700452794105237"
"wavelet-LHL","firstorder","Variance","223.34160996308717","205.3075352379676"
"wavelet-LHL","glcm","Autocorrelation","6.019274766931663","11.39463044022055"
"wavelet-LHL","glcm","ClusterProminence","3.2319014266938306","4.062239582475769"
"wavelet-LHL","glcm","ClusterShade","0.21594144177053048","0.24818522145670535"
"wavelet-LHL","glcm","ClusterTendency","0.956420617513046","1.1061927453610247"
"wavelet-LHL","glcm","Contrast","0.7484645542712003","0.7211509733394673"
"wavelet-LHL","glcm","Correlation","0.12092153846548737","0.2106982649135737"
"wavelet-LHL","glcm","DifferenceAverage","0.5914429097968475","0.5727355524978454"
"wavelet-LHL","glcm","DifferenceEntropy","1.2634186183388196","1.2587734434009552"
"wavelet-LHL","glcm","DifferenceVariance","0.37888300605164027","0.37464261691777223"
"wavelet-LHL","glcm","Id","0.7282222743246105","0.7368375828070177"
"wavelet-LHL","glcm","Idm","0.7199286469668512","0.7284310120013624"
"wavelet-LHL","glcm","Idmn","0.9727706122615503","0.973657384418256"
"wavelet-LHL","glcm","Idn","0.9050034119260804","0.9079665276871892"
"wavelet-LHL","glcm","Imc1","-0.06797965390157229","-0.06899480949972903"
"wavelet-LHL","glcm","Imc2","0.357414388895969","0.33158011556887335"
"wavelet-LHL","glcm","InverseVariance","0.4747112344027154","0.45702646438034417"
"wavelet-LHL","glcm","JointAverage","2.4427981732179633","3.36130009984967"
"wavelet-LHL","glcm","JointEnergy","0.1985685275919322","0.19204923184303563"
"wavelet-LHL","glcm","JointEntropy","2.7551736844679713","2.8512706077995937"
"wavelet-LHL","glcm","MCC","0.29951626001222104","0.28346912656677975"
"wavelet-LHL","glcm","MaximumProbability","0.28312338082845717","0.3227546556567628"
"wavelet-LHL","glcm","SumAverage","4.885596346435926","6.722600199699341"
"wavelet-LHL","glcm","SumEntropy","1.9562689434102423","2.0739153481743555"
"wavelet-LHL","glcm","SumSquares","0.4262212929460615","0.45683592967512293"
"wavelet-LHL","gldm","DependenceEntropy","5.260397602679989","5.413410054440333"
"wavelet-LHL","gldm","DependenceNonUniformity","37.62068965517241","69.40278988666086"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.06486325802615933","0.06050809929089874"
"wavelet-LHL","gldm","DependenceVariance","19.254328180737215","22.650597555960772"
"wavelet-LHL","gldm","GrayLevelNonUniformity","243.66206896551725","489.7741935483871"
"wavelet-LHL","gldm","GrayLevelVariance","0.4379429250891796","0.4381392951857277"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","6.482758620689655","11.822144725370531"
"wavelet-LHL","gldm","LargeDependenceEmphasis","116.58275862068966","124.77157802964254"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","668.3620689655172","1353.1403661726242"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","24.519884578544062","12.51634311731086"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.2189985632183908","0.10007507507507507"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.03659493555252632","0.03235129100237013"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.2700231189288148","0.4137121354714587"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.014205734214065088","0.004389639468514895"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","150.3259953578714","292.44800330991836"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.3924390553286599","0.39205168097461374"
"wavelet-LHL","glrlm","GrayLevelVariance","0.5056242117953887","0.5074945805028055"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","6.729118621076764","12.127242744070884"
"wavelet-LHL","glrlm","LongRunEmphasis","3.393207806234009","3.810340587183296"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","20.842743378980423","43.149556930881594"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.7242384780980505","0.38246358608858516"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.22485080806687252","0.10067886763792148"
"wavelet-LHL","glrlm","RunEntropy","2.885946445656178","2.9300770180316387"
"wavelet-LHL","glrlm","RunLengthNonUniformity","193.17819343463265","378.0448524361331"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.49154072929932185","0.4901156506765657"
"wavelet-LHL","glrlm","RunPercentage","0.6590185676392573","0.6497887465629402"
"wavelet-LHL","glrlm","RunVariance","0.8806888861013782","1.0988483506856555"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.7154545695358073","0.7107704729439258"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","4.969476592599458","8.763885162217893"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.16513504798201908","0.0724013943598741"
"wavelet-LHL","glszm","GrayLevelNonUniformity","6.545454545454546","7.857142857142857"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.2975206611570248","0.28061224489795916"
"wavelet-LHL","glszm","GrayLevelVariance","1.975206611570248","1.7755102040816326"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","8.0","12.571428571428571"
"wavelet-LHL","glszm","LargeAreaEmphasis","6177.090909090909","18477.25"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","37742.181818181816","201748.0"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","1189.2780176767676","1814.257976190476"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.47498737373737365","0.16842261904761904"
"wavelet-LHL","glszm","SizeZoneNonUniformity","4.454545454545454","5.642857142857143"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.2024793388429752","0.20153061224489796"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.40468952926290397","0.44197547143635635"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","3.122462786181538","5.852154971245385"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.23428197926033192","0.08967578086303225"
"wavelet-LHL","glszm","ZoneEntropy","3.697845823084408","4.021640636343312"
"wavelet-LHL","glszm","ZonePercentage","0.03793103448275862","0.024411508282476024"
"wavelet-LHL","glszm","ZoneVariance","5482.0495867768595","16799.177295918365"
"wavelet-LHL","ngtdm","Busyness","7.81244007454655","10.380946650827532"
"wavelet-LHL","ngtdm","Coarseness","0.009388033568433613","0.005279572184505478"
"wavelet-LHL","ngtdm","Complexity","5.4433157100649465","4.977894260041434"
"wavelet-LHL","ngtdm","Contrast","0.022319649849282412","0.020643870413987474"
"wavelet-LHL","ngtdm","Strength","0.09239092767685599","0.04770298654019649"
"wavelet-LHH","firstorder","10Percentile","-10.162893953332462","-12.758360340816656"
"wavelet-LHH","firstorder","90Percentile","10.669538732623032","12.616989647072584"
"wavelet-LHH","firstorder","Energy","39085.23671448183","116330.98677292229"
"wavelet-LHH","firstorder","Entropy","1.0294146585064203","1.1310238937881165"
"wavelet-LHH","firstorder","InterquartileRange","11.622197766230379","12.780137408460657"
"wavelet-LHH","firstorder","Kurtosis","2.9421226616956564","3.3273694217231284"
"wavelet-LHH","firstorder","Maximum","27.29950391149626","33.979313625887904"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","6.612829806871535","7.888133739580917"
"wavelet-LHH","firstorder","Mean","0.3225745318523066","0.07954688808028357"
"wavelet-LHH","firstorder","Median","0.3545900542302999","0.06998960945605281"
"wavelet-LHH","firstorder","Minimum","-22.888459005956182","-35.0280241229618"
"wavelet-LHH","firstorder","Range","50.18796291745244","69.00733774884971"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","4.682648417350267","5.367063547848497"
"wavelet-LHH","firstorder","RootMeanSquared","8.209040087787347","10.070846976573735"
"wavelet-LHH","firstorder","Skewness","0.013327307706736572","-0.03896824102640866"
"wavelet-LHH","firstorder","TotalEnergy","121887.77273202482","362779.55743367487"
"wavelet-LHH","firstorder","Uniformity","0.49678359096313907","0.4820740812809885"
"wavelet-LHH","firstorder","Variance","67.28428483429995","101.41563111816106"
"wavelet-LHH","glcm","Autocorrelation","2.2991636738460457","6.215066430121534"
"wavelet-LHH","glcm","ClusterProminence","0.5299106338898347","0.8125135436408227"
"wavelet-LHH","glcm","ClusterShade","-0.006405971264164126","-0.023325579894519777"
